experiment,paper79_index,paper79_label,eps,dims,method,M_inner,status,converged,iters,time_sec,gibbs_calls,final_cost,final_F_marg,final_e_tr,hit_F_iter,hit_tr_iter,hit_F_gibbs,hit_tr_gibbs,same_limit_to_lbfgs,dist_pi_to_lbfgs,objective_gap_to_lbfgs,hit_F_le_1em03,hit_F_iter_le_1em03,hit_F_gibbs_le_1em03,hit_F_le_1em04,hit_F_iter_le_1em04,hit_F_gibbs_le_1em04,hit_F_le_1em05,hit_F_iter_le_1em05,hit_F_gibbs_le_1em05,hit_tr_le_1em03,hit_tr_iter_le_1em03,hit_tr_gibbs_le_1em03,hit_tr_le_1em04,hit_tr_iter_le_1em04,hit_tr_gibbs_le_1em04,hit_tr_le_1em05,hit_tr_iter_le_1em05,hit_tr_gibbs_le_1em05,small_kind,small_case,seed,eta,eta_rule,source_file,source_root,wasserstein_case,d
small,-2,small_random_mixed_N4_seed0,0.001,2x2x2x2,KL descent (eta=eps),,ok,True,5870,13.315737009048462,5871,-0.8363306788810889,9.983612911140809e-09,8.720480070126114e-05,5870,-1,5871,-1,False,0.0002525174221156,3.736663096054471e-06,True,693,694.0,True,1433,1434.0,True,2295,2296.0,True,3317,3318.0,True,5714,5715.0,False,-1,,random,mixed,0.0,0.001,eps,hpc_qubit_mixed/N4/random_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_random_mixed_N4_seed0,0.001,2x2x2x2,MD-Sinkhorn (M=1),1.0,ok,False,100000,138.36053276062012,18528,-0.8363278414206716,1.8954973230870038e-08,9.963384327813368e-05,-1,-1,-1,-1,False,0.0003430740274709,8.992026787613128e-07,True,663,2653.0,True,1337,5349.0,True,2092,8369.0,True,2999,11997.0,True,4930,18528.0,False,-1,,random,mixed,0.0,,,hpc_qubit_mixed/N4/random_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_random_mixed_N4_seed0,0.001,2x2x2x2,MD-Sinkhorn (M=2),2.0,ok,False,100000,135.417409658432,18699,-0.8363313592960558,1.9149760703737458e-08,9.905658625692458e-05,-1,-1,-1,-1,False,0.000353655599923,4.417078062979307e-06,True,347,2777.0,True,717,5737.0,True,1108,8865.0,True,1575,12601.0,True,2515,18699.0,False,-1,,random,mixed,0.0,,,hpc_qubit_mixed/N4/random_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_random_mixed_N4_seed0,0.001,2x2x2x2,MD-Sinkhorn (M=5),5.0,ok,False,100000,136.34623384475708,18732,-0.8363351363218984,1.9914420690220696e-08,9.961971958623308e-05,-1,-1,-1,-1,False,0.0003324330010136,8.194103905512229e-06,True,194,3881.0,True,394,7881.0,True,568,11361.0,True,748,14961.0,True,1073,18732.0,False,-1,,random,mixed,0.0,,,hpc_qubit_mixed/N4/random_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_ising_mixed_N8_seed0,0.001,2x2x2x2x2x2x2x2,L-BFGS entropy dual,,ok,False,100000,6178.265367507935,100000,-0.9578613533080274,3.335014077809023e-09,7.57996965325207e-05,0,-1,100000,-1,True,0.0,0.0,True,0,100000.0,True,0,100000.0,True,0,100000.0,True,0,100000.0,True,0,100000.0,False,-1,,ising,mixed,0.0,,,hpc_qubit_mixed/N8/ising_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_ising_mixed_N8_seed0,0.001,2x2x2x2x2x2x2x2,KL descent (eta=eps/N),,ok,False,100000,8653.984954118729,100001,-0.957878016194469,2.1990267498016778e-07,0.0004715705799423,-1,-1,-1,-1,False,0.0052848626998458,1.6662886441642932e-05,True,2591,2592.0,True,7013,7014.0,True,12984,12985.0,True,17815,17816.0,False,-1,,False,-1,,ising,mixed,0.0,0.000125,eps_over_N,hpc_qubit_mixed/N8/ising_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_ising_mixed_N8_seed0,0.001,2x2x2x2x2x2x2x2,KL descent (eta=eps),,ok,True,36261,3250.5297899246216,36262,-0.9578694209053368,9.999145339631996e-09,0.0001005191276047,36261,-1,36262,-1,False,0.0011288076408544,8.067597309424634e-06,True,324,325.0,True,876,877.0,True,1622,1623.0,True,2225,2226.0,False,-1,,False,-1,,ising,mixed,0.0,0.001,eps,hpc_qubit_mixed/N8/ising_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_ising_mixed_N8_seed0,0.001,2x2x2x2x2x2x2x2,MD-Sinkhorn (M=1),1.0,ok,False,100000,7146.549649715424,84247,-0.9578668716020128,4.285599793688555e-08,9.998829354618266e-05,-1,-1,-1,-1,False,0.0013242278095735,5.518293985318223e-06,True,322,2091.0,True,857,5301.0,True,1587,9626.0,True,2175,12884.0,True,36097,84247.0,False,-1,,ising,mixed,0.0,,,hpc_qubit_mixed/N8/ising_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_ising_mixed_N8_seed0,0.001,2x2x2x2x2x2x2x2,MD-Sinkhorn (M=2),2.0,ok,False,100000,7093.086973667145,84000,-0.9578681683918624,4.12822207011254e-08,9.9990001315442e-05,-1,-1,-1,-1,False,0.0013206367400079,6.815083834932345e-06,True,164,2126.0,True,428,5294.0,True,791,9500.0,True,1082,12675.0,True,18068,84000.0,False,-1,,ising,mixed,0.0,,,hpc_qubit_mixed/N8/ising_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_ising_mixed_N8_seed0,0.001,2x2x2x2x2x2x2x2,MD-Sinkhorn (M=5),5.0,ok,False,100000,6788.369957923889,83425,-0.95786888088051,4.117942674127266e-08,9.999888222522736e-05,-1,-1,-1,-1,False,0.001319891295629,7.527572482568523e-06,True,69,2217.0,True,172,5216.0,True,314,9065.0,True,426,12043.0,True,7310,83425.0,False,-1,,ising,mixed,0.0,,,hpc_qubit_mixed/N8/ising_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_random_mixed_N8_seed0,0.001,2x2x2x2x2x2x2x2,L-BFGS entropy dual,,ok,True,463,366.52839732170105,463,-0.990479866377636,5.317991841856268e-13,6.763842674930312e-07,0,-1,463,-1,True,0.0,0.0,True,0,463.0,True,0,463.0,True,0,463.0,True,0,463.0,True,0,463.0,True,0,463.0,random,mixed,0.0,,,hpc_qubit_mixed/N8/random_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_random_mixed_N8_seed0,0.001,2x2x2x2x2x2x2x2,KL descent (eta=eps/N),,ok,True,15385,1721.0667476654053,15386,-0.9904807224357898,9.998021430387636e-09,7.270798982165252e-05,15385,-1,15386,-1,False,0.0002208324723399,8.560581539196477e-07,True,2128,2129.0,True,2747,2748.0,True,5179,5180.0,True,7576,7577.0,True,14349,14350.0,False,-1,,random,mixed,0.0,0.000125,eps_over_N,hpc_qubit_mixed/N8/random_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_random_mixed_N8_seed0,0.001,2x2x2x2x2x2x2x2,KL descent (eta=eps),,ok,True,1922,206.10001945495603,1923,-0.9904807194355724,9.968408857459577e-09,7.251587422456486e-05,1922,-1,1923,-1,False,0.0002205094942987,8.530579364007806e-07,True,266,267.0,True,343,344.0,True,647,648.0,True,947,948.0,True,1792,1793.0,False,-1,,random,mixed,0.0,0.001,eps,hpc_qubit_mixed/N8/random_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_random_mixed_N8_seed0,0.001,2x2x2x2x2x2x2x2,MD-Sinkhorn (M=1),1.0,ok,False,100000,1463.3849227428436,12733,-0.9904857102539129,3.7228633272555344e-08,9.98914276467912e-05,-1,-1,-1,-1,False,0.0005636237029377,5.843876277000781e-06,True,266,2129.0,True,343,2745.0,True,646,5169.0,True,945,7561.0,True,1740,12733.0,False,-1,,random,mixed,0.0,,,hpc_qubit_mixed/N8/random_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_random_mixed_N8_seed0,0.001,2x2x2x2x2x2x2x2,MD-Sinkhorn (M=2),2.0,ok,False,100000,1518.295424699783,12751,-0.9904856615187424,3.7099414554214326e-08,9.993084759007767e-05,-1,-1,-1,-1,False,0.0005603997515752,5.795141106545998e-06,True,133,2129.0,True,172,2753.0,True,323,5169.0,True,473,7569.0,True,871,12751.0,False,-1,,random,mixed,0.0,,,hpc_qubit_mixed/N8/random_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_random_mixed_N8_seed0,0.001,2x2x2x2x2x2x2x2,MD-Sinkhorn (M=5),5.0,ok,False,100000,1484.2474796772003,12802,-0.9904854060376964,3.6800751863521386e-08,9.981716368797234e-05,-1,-1,-1,-1,False,0.0005470871518796,5.539660060560614e-06,True,54,2161.0,True,69,2761.0,True,130,5201.0,True,190,7601.0,True,351,12802.0,False,-1,,random,mixed,0.0,,,hpc_qubit_mixed/N8/random_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_ising_mixed_N6_seed0,0.001,2x2x2x2x2x2,L-BFGS entropy dual,,ok,False,100000,331.7269344329834,100000,-0.954828689190098,5.442436625979848e-08,0.0002693482475399,-1,-1,-1,-1,True,0.0,0.0,True,0,100000.0,True,0,100000.0,True,0,100000.0,True,0,100000.0,False,-1,,False,-1,,ising,mixed,0.0,,,hpc_qubit_mixed_N6N7/N6/ising_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_ising_mixed_N6_seed0,0.001,2x2x2x2x2x2,KL descent (eta=eps/N),,ok,True,60144,677.0849914550781,60145,-0.95481737917808,9.999514782690851e-09,6.51957346608778e-05,60144,-1,60145,-1,False,0.001351246233931,1.1310012018039828e-05,True,1303,1304.0,True,6397,6398.0,True,17450,17451.0,True,29917,29918.0,True,54083,54084.0,False,-1,,ising,mixed,0.0,0.0001666666666666,eps_over_N,hpc_qubit_mixed_N6N7/N6/ising_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_ising_mixed_N6_seed0,0.001,2x2x2x2x2x2,KL descent (eta=eps),,ok,True,10023,115.92919898033142,10024,-0.9548173774574216,9.99861172237738e-09,6.52043578118211e-05,10023,-1,10024,-1,False,0.0013514147131711,1.1311732676211328e-05,True,217,218.0,True,1067,1068.0,True,2909,2910.0,True,4986,4987.0,True,9013,9014.0,False,-1,,ising,mixed,0.0,0.001,eps,hpc_qubit_mixed_N6N7/N6/ising_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_ising_mixed_N6_seed0,0.001,2x2x2x2x2x2,MD-Sinkhorn (M=1),1.0,ok,False,100000,549.9165983200073,24119,-0.9548152931173192,6.095400030365361e-07,9.983594257784167e-05,-1,-1,-1,-1,False,0.0019099672859166,1.339607277861532e-05,True,198,997.0,True,1039,4719.0,True,2765,10982.0,True,4522,16098.0,True,8196,24119.0,False,-1,,ising,mixed,0.0,,,hpc_qubit_mixed_N6N7/N6/ising_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_ising_mixed_N6_seed0,0.001,2x2x2x2x2x2,MD-Sinkhorn (M=2),2.0,ok,False,100000,553.3707768917084,24801,-0.9548152838895894,5.996621234445147e-07,9.99088665776804e-05,-1,-1,-1,-1,False,0.0018900916449091,1.340530050852884e-05,True,110,1107.0,True,555,5079.0,True,1428,11190.0,True,2389,17004.0,True,4196,24801.0,False,-1,,ising,mixed,0.0,,,hpc_qubit_mixed_N6N7/N6/ising_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_ising_mixed_N6_seed0,0.001,2x2x2x2x2x2,MD-Sinkhorn (M=5),5.0,ok,False,100000,565.4533498287201,26995,-0.9548152400651893,5.480976723817644e-07,9.98945870025747e-05,-1,-1,-1,-1,False,0.001817733778343,1.34491249086377e-05,True,62,1558.0,True,291,6544.0,True,665,12952.0,True,1131,19798.0,True,1922,26995.0,False,-1,,ising,mixed,0.0,,,hpc_qubit_mixed_N6N7/N6/ising_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_random_mixed_N6_seed0,0.001,2x2x2x2x2x2,L-BFGS entropy dual,,ok,True,302,6.0689685344696045,302,-0.9661109499549894,5.542327270349682e-13,8.058369140426806e-07,0,-1,302,-1,True,0.0,0.0,True,0,302.0,True,0,302.0,True,0,302.0,True,0,302.0,True,0,302.0,True,0,302.0,random,mixed,0.0,,,hpc_qubit_mixed_N6N7/N6/random_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_random_mixed_N6_seed0,0.001,2x2x2x2x2x2,KL descent (eta=eps/N),,ok,True,26469,127.47683906555176,26470,-0.9661152115761358,9.998202540951607e-09,9.60658426856982e-05,26469,-1,26470,-1,False,0.0002506278678373,4.2616211464174825e-06,True,3017,3018.0,True,6705,6706.0,True,11123,11124.0,True,15250,15251.0,True,26278,26279.0,False,-1,,random,mixed,0.0,0.0001666666666666,eps_over_N,hpc_qubit_mixed_N6N7/N6/random_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_random_mixed_N6_seed0,0.001,2x2x2x2x2x2,KL descent (eta=eps),,ok,True,4410,21.59301376342773,4411,-0.9661152071163062,9.981616279547264e-09,9.599415978841156e-05,4410,-1,4411,-1,False,0.0002504202374054,4.257161316800762e-06,True,503,504.0,True,1117,1118.0,True,1853,1854.0,True,2541,2542.0,True,4378,4379.0,False,-1,,random,mixed,0.0,0.001,eps,hpc_qubit_mixed_N6N7/N6/random_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_random_mixed_N6_seed0,0.001,2x2x2x2x2x2,MD-Sinkhorn (M=1),1.0,ok,False,100000,165.05046939849854,22696,-0.9661236674222669,2.9415323628559314e-08,9.948704070468912e-05,-1,-1,-1,-1,False,0.0004752874521309,1.2717467277489902e-05,True,499,2995.0,True,1095,6571.0,True,1796,10777.0,True,2426,14557.0,True,4046,22696.0,False,-1,,random,mixed,0.0,,,hpc_qubit_mixed_N6N7/N6/random_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_random_mixed_N6_seed0,0.001,2x2x2x2x2x2,MD-Sinkhorn (M=2),2.0,ok,False,100000,157.11244440078735,22493,-0.9661238351712372,2.9386224797758597e-08,9.991359860178833e-05,-1,-1,-1,-1,False,0.0004764926820376,1.2885216247982e-05,True,251,3013.0,True,549,6589.0,True,899,10789.0,True,1198,14377.0,True,2032,22493.0,False,-1,,random,mixed,0.0,,,hpc_qubit_mixed_N6N7/N6/random_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_random_mixed_N6_seed0,0.001,2x2x2x2x2x2,MD-Sinkhorn (M=5),5.0,ok,False,100000,155.021879196167,21668,-0.9661241272547824,2.8902752154805943e-08,9.998000316004878e-05,-1,-1,-1,-1,False,0.0004720648766685,1.3177299792888064e-05,True,102,3061.0,True,225,6751.0,True,365,10951.0,True,489,14285.0,True,852,21668.0,False,-1,,random,mixed,0.0,,,hpc_qubit_mixed_N6N7/N6/random_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_ising_mixed_N7_seed0,0.001,2x2x2x2x2x2x2,L-BFGS entropy dual,,ok,False,100000,2932.82159614563,100000,-0.9793687521674384,1.3525990864108614e-07,0.0002828886215573,-1,-1,-1,-1,True,0.0,0.0,True,0,100000.0,True,0,100000.0,True,0,100000.0,True,0,100000.0,False,-1,,False,-1,,ising,mixed,0.0,,,hpc_qubit_mixed_N6N7/N7/ising_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_ising_mixed_N7_seed0,0.001,2x2x2x2x2x2x2,KL descent (eta=eps/N),,ok,True,41640,1973.7863512039185,41641,-0.9793814346531328,9.999148517650837e-09,9.10710168221529e-05,41640,-1,41641,-1,False,0.000795452617514,1.2682485694415211e-05,True,1109,1110.0,True,7606,7607.0,True,16241,16242.0,True,24175,24176.0,True,40963,40964.0,False,-1,,ising,mixed,0.0,0.0001428571428571,eps_over_N,hpc_qubit_mixed_N6N7/N7/ising_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_ising_mixed_N7_seed0,0.001,2x2x2x2x2x2x2,KL descent (eta=eps),,ok,False,100000,3790.811133146286,100001,-0.996090247059852,1.2382086750790462,0.8091051669488316,-1,-1,-1,-1,False,0.9035886700272326,0.0167214948924135,False,-1,,False,-1,,False,-1,,False,-1,,False,-1,,False,-1,,ising,mixed,0.0,0.001,eps,hpc_qubit_mixed_N6N7/N7/ising_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_ising_mixed_N7_seed0,0.001,2x2x2x2x2x2x2,MD-Sinkhorn (M=1),1.0,ok,False,100000,1046.6571118831637,21699,-0.9793852606068087,3.47254547351639e-08,9.983118456274864e-05,-1,-1,-1,-1,False,0.001133516819215,1.6508439370399586e-05,True,144,804.0,True,893,4549.0,True,1879,9479.0,True,2718,13674.0,True,4685,21699.0,False,-1,,ising,mixed,0.0,,,hpc_qubit_mixed_N6N7/N7/ising_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_ising_mixed_N7_seed0,0.001,2x2x2x2x2x2x2,MD-Sinkhorn (M=2),2.0,ok,False,100000,1012.4564366340636,22035,-0.9793844044439616,2.4997856708754425e-08,9.989481878447393e-05,-1,-1,-1,-1,False,0.0010789536483769,1.5652276523225872e-05,True,97,1060.0,True,493,4910.0,True,1032,10300.0,True,1518,14765.0,True,2674,22035.0,False,-1,,ising,mixed,0.0,,,hpc_qubit_mixed_N6N7/N7/ising_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_ising_mixed_N7_seed0,0.001,2x2x2x2x2x2x2,MD-Sinkhorn (M=5),5.0,ok,False,100000,1043.3382415771484,25331,-0.9793806574493376,7.849139948492045e-08,9.992285017479396e-05,-1,-1,-1,-1,False,0.0009167621293693,1.1905281899204924e-05,True,103,2674.0,True,322,7856.0,True,697,15688.0,True,1130,22542.0,True,1757,25331.0,False,-1,,ising,mixed,0.0,,,hpc_qubit_mixed_N6N7/N7/ising_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_random_mixed_N7_seed0,0.001,2x2x2x2x2x2x2,L-BFGS entropy dual,,ok,True,16,4.604740381240845,16,-0.9891757514996656,9.51895012991643e-13,7.154993584015666e-07,0,-1,16,-1,True,0.0,0.0,True,0,16.0,True,0,16.0,True,0,16.0,True,0,16.0,True,0,16.0,True,0,16.0,random,mixed,0.0,,,hpc_qubit_mixed_N6N7/N7/random_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_random_mixed_N7_seed0,0.001,2x2x2x2x2x2x2,KL descent (eta=eps/N),,ok,True,33054,475.2437012195587,33055,-0.9891826934075404,9.998386010908704e-09,7.565334905665659e-05,33054,-1,33055,-1,False,0.0002608617839761,6.941907874757902e-06,True,4853,4854.0,True,9393,9394.0,True,14695,14696.0,True,18735,18736.0,True,31517,31518.0,False,-1,,random,mixed,0.0,0.0001428571428571,eps_over_N,hpc_qubit_mixed_N6N7/N7/random_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_random_mixed_N7_seed0,0.001,2x2x2x2x2x2x2,KL descent (eta=eps),,ok,True,4720,66.77263307571411,4721,-0.9891826862180766,9.983239241968286e-09,7.559825248285509e-05,4720,-1,4721,-1,False,0.0002606620067781,6.934718411066854e-06,True,693,694.0,True,1341,1342.0,True,2098,2099.0,True,2675,2676.0,True,4500,4501.0,False,-1,,random,mixed,0.0,0.001,eps,hpc_qubit_mixed_N6N7/N7/random_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_random_mixed_N7_seed0,0.001,2x2x2x2x2x2x2,MD-Sinkhorn (M=1),1.0,ok,False,100000,478.6198599338532,29497,-0.9891896715579998,3.5312636187214607e-08,9.99861783186296e-05,-1,-1,-1,-1,False,0.0004797012253857,1.3920058334226937e-05,True,693,4852.0,True,1341,9388.0,True,2097,14680.0,True,2674,18719.0,True,4342,29497.0,False,-1,,random,mixed,0.0,,,hpc_qubit_mixed_N6N7/N7/random_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_random_mixed_N7_seed0,0.001,2x2x2x2x2x2x2,MD-Sinkhorn (M=2),2.0,ok,False,100000,471.07078981399536,29499,-0.9891896651136688,3.5286318533259794e-08,9.9990358313785e-05,-1,-1,-1,-1,False,0.0004794559508713,1.3913614003380204e-05,True,347,4859.0,True,671,9395.0,True,1049,14687.0,True,1338,18733.0,True,2173,29499.0,False,-1,,random,mixed,0.0,,,hpc_qubit_mixed_N6N7/N7/random_mixed_seed0_all_eps1em03.csv,cold,,
small,-2,small_random_mixed_N7_seed0,0.001,2x2x2x2x2x2x2,MD-Sinkhorn (M=5),5.0,ok,False,100000,475.7604968547821,29499,-0.9891896554324446,3.5268686745607974e-08,9.993699453698896e-05,-1,-1,-1,-1,False,0.0004791356607071,1.3903932779113504e-05,True,139,4866.0,True,269,9416.0,True,420,14701.0,True,536,18761.0,True,872,29499.0,False,-1,,random,mixed,0.0,,,hpc_qubit_mixed_N6N7/N7/random_mixed_seed0_all_eps1em03.csv,cold,,
wasserstein,-3,wasserstein_WC_d20,0.001,20x20,L-BFGS entropy dual,,ok,False,100000,27514.70561313629,100000,1.0000006567885236,6.967066448172624e-06,0.0006640248242799,-1,-1,-1,-1,True,0.0,0.0,True,0,100000.0,True,0,100000.0,True,0,100000.0,True,0,100000.0,False,-1,,False,-1,,,,,,,hpc_wasserstein/d20/WC_all_eps1em03.csv,cold,WC,20.0
wasserstein,-3,wasserstein_WC_d20,0.001,20x20,KL descent (eta=eps/N),,ok,False,100000,16146.935581922531,100001,1.0000010996363364,1.4740701167837818e-07,9.552342205803997e-07,-1,-1,-1,-1,False,0.0053016532066175,4.4284781286485497e-07,True,35,36.0,True,76,77.0,True,186,187.0,True,169,170.0,True,16286,16287.0,True,54461,54462.0,,,,0.0005,eps_over_N,hpc_wasserstein/d20/WC_all_eps1em03.csv,cold,WC,20.0
wasserstein,-3,wasserstein_WC_d20,0.001,20x20,KL descent (eta=eps),,ok,False,100000,16186.05626296997,100001,1.0000011095724617,1.473242123051811e-07,1.308186623855821e-07,-1,-1,-1,-1,False,0.0053200830117051,4.527839381207599e-07,True,18,19.0,True,41,42.0,True,104,105.0,True,95,96.0,True,7721,7722.0,True,26835,26836.0,,,,0.001,eps,hpc_wasserstein/d20/WC_all_eps1em03.csv,cold,WC,20.0
wasserstein,-3,wasserstein_WC_d20,0.001,20x20,MD-Sinkhorn (M=1),1.0,ok,False,100000,2776.288328886032,16259,1.0000006350069814,1.5864721856417098e-07,9.999967789598472e-05,-1,-1,-1,-1,False,0.004319604090521,2.1781542125509645e-08,True,18,37.0,True,38,77.0,True,96,193.0,True,101,203.0,True,8527,16259.0,False,-1,,,,,,,hpc_wasserstein/d20/WC_all_eps1em03.csv,cold,WC,20.0
wasserstein,-3,wasserstein_WC_d20,0.001,20x20,MD-Sinkhorn (M=2),2.0,ok,False,100000,2762.481060028076,16025,1.000000634735192,1.586980946112257e-07,9.99972103276956e-05,-1,-1,-1,-1,False,0.0043187881109626,2.205333160532064e-08,True,10,41.0,True,29,117.0,True,101,405.0,True,110,441.0,True,4700,16025.0,False,-1,,,,,,,hpc_wasserstein/d20/WC_all_eps1em03.csv,cold,WC,20.0
wasserstein,-3,wasserstein_WC_d20,0.001,20x20,MD-Sinkhorn (M=5),5.0,ok,False,100000,2797.686493396759,16014,1.0000006347252488,1.587005620723095e-07,9.99954542144756e-05,-1,-1,-1,-1,False,0.0043187499277136,2.2063274762729183e-08,True,4,41.0,True,12,121.0,True,42,421.0,True,46,461.0,True,1884,16014.0,False,-1,,,,,,,hpc_wasserstein/d20/WC_all_eps1em03.csv,cold,WC,20.0
wasserstein,-3,wasserstein_WP_d20,0.001,20x20,L-BFGS entropy dual,,ok,True,2,2.813814163208008,2,0.9999999999999998,-8.881784196961742e-16,3.800035684307393e-11,0,0,2,2,True,0.0,0.0,True,0,2.0,True,0,2.0,True,0,2.0,True,0,2.0,True,0,2.0,True,0,2.0,,,,,,hpc_wasserstein/d20/WP_all_eps1em03.csv,cold,WP,20.0
wasserstein,-3,wasserstein_WP_d20,0.001,20x20,KL descent (eta=eps/N),,ok,False,100000,10675.853883504868,100001,1.0000007199999708,1.5547564532867376e-07,7.596199660815437e-08,-1,-1,-1,-1,True,7.979999704639414e-08,7.199999709772698e-07,True,3,4.0,True,3,4.0,True,3,4.0,True,3,4.0,True,3,4.0,True,3,4.0,,,,0.0005,eps_over_N,hpc_wasserstein/d20/WP_all_eps1em03.csv,cold,WP,20.0
wasserstein,-3,wasserstein_WP_d20,0.001,20x20,KL descent (eta=eps),,ok,False,100000,10712.449729681017,100001,1.0000007199999708,1.5547564532867376e-07,7.596199660815437e-08,-1,-1,-1,-1,True,7.979999704639414e-08,7.199999709772698e-07,True,2,3.0,True,2,3.0,True,2,3.0,True,2,3.0,True,2,3.0,True,2,3.0,,,,0.001,eps,hpc_wasserstein/d20/WP_all_eps1em03.csv,cold,WP,20.0
wasserstein,-3,wasserstein_WP_d20,0.001,20x20,MD-Sinkhorn (M=1),1.0,ok,False,100000,73.31528735160828,4,1.0000007199312777,1.6061847557533558e-07,7.766614854450614e-08,-1,-1,-1,-1,True,8.150414898315889e-08,7.199312777039779e-07,True,2,4.0,True,2,4.0,True,2,4.0,True,2,4.0,True,2,4.0,True,2,4.0,,,,,,hpc_wasserstein/d20/WP_all_eps1em03.csv,cold,WP,20.0
wasserstein,-3,wasserstein_WP_d20,0.001,20x20,MD-Sinkhorn (M=2),2.0,ok,False,100000,73.96780347824097,4,1.0000007199312788,1.606183744583313e-07,7.76661153075791e-08,-1,-1,-1,-1,True,8.150411574740699e-08,7.199312790362455e-07,True,1,4.0,True,1,4.0,True,1,4.0,True,1,4.0,True,1,4.0,True,1,4.0,,,,,,hpc_wasserstein/d20/WP_all_eps1em03.csv,cold,WP,20.0
wasserstein,-3,wasserstein_WP_d20,0.001,20x20,MD-Sinkhorn (M=5),5.0,ok,False,100000,73.08427309989929,4,1.000000719931276,1.6061858135740524e-07,7.76661834700641e-08,-1,-1,-1,-1,True,8.150418390988434e-08,7.199312761496657e-07,True,1,4.0,True,1,4.0,True,1,4.0,True,1,4.0,True,1,4.0,True,1,4.0,,,,,,hpc_wasserstein/d20/WP_all_eps1em03.csv,cold,WP,20.0
